"","PUMA","HHINCOME","DENSITY","PROPTX99","RENT","farm","ownership","acreage","se.HHINCOME","se.DENSITY","se.PROPTX99","se.RENT","se.farm","se.ownership","se.acreage","AGE","sex","race","hisp","hs","ba","employed","se.AGE","se.sex","se.race","se.hisp","se.hs","se.ba","se.employed","treated","PScores","distance","weights","subclass"
"52",2509,118244.998732255,1890.9,47.2356272349993,66.8470213961944,0.00195543755157691,0.926207647136211,0.0033667013502685,2480.15873358574,0,0.637086657995179,8.31146749504268,0.000913350577123757,0.00807465703576366,0.00119228651277248,43.4972299168975,0.556298533218292,0.89940284274102,0.134190091276509,0.939217110939558,0.409802007174969,0.960231142999864,0.42396523064447,0.0195338819931864,0.0116451993112126,0.0164392763864857,0.0100694856741954,0.0191520961565668,0.00814626430139812,0,0.0223083741935702,NA,0.0741935483870968,7
"53",2510,66028.0929830175,3862.1,29.5228902241026,126.430239034854,0,0.822898519808962,0,1659.72318039677,0,0.731224258850139,13.6390828557377,0,0.016578777577673,0,43.5202524550003,0.543110428301534,0.79853426619885,0.156891647808666,0.899080283181431,0.21205389582079,0.942990013909938,0.590617068075653,0.0267301796322859,0.0240915267892714,0.0220810513251762,0.0170465715872425,0.0210779937054749,0.0122825597880522,0,0.0158029425580588,NA,0.0741935483870968,7
"54",2511,77803.5536012325,226.7,31.24939933606,74.9693707242815,0.0212112319571557,0.865001925792785,0.0712726739174293,2068.28327856247,0,0.726139569091662,8.03739152412914,0.00400194289131774,0.0125501635852779,0.00767558282081556,44.7240775385105,0.557795645424511,0.955797476416033,0.0679656092027226,0.903037057676233,0.237809974923377,0.954065995303109,0.601014062170877,0.024487696432448,0.0102902974043706,0.0149650965986501,0.0173135138289998,0.0187503880582569,0.0139183665715197,0,9.97142949082339e-07,NA,0.0741935483870968,7
"55",2600,71156.2014087943,450.9,27.6022900530585,79.4879398670489,0.0214063548210038,0.858213392693785,0.0793209123620174,2047.64559979657,0,0.589738370460111,6.83326964587363,0.00397497821616359,0.0108471390048415,0.00869356279899813,42.440957161655,0.57044690287051,0.896145036307812,0.134282047533181,0.891141543609988,0.208359731630846,0.940949039101971,0.550279202103978,0.0236772264167068,0.0155393601965034,0.0199802761870592,0.0148828865024414,0.020486982246416,0.0130644122984314,0,2.86982020625228e-07,NA,0.0741935483870968,7
"56",2700,63003.2714362612,86.6,19.1224194161231,71.4254955354316,0.0700003166360585,0.798999430055095,0.184123868026091,1715.83566480603,0,0.506832258082058,6.93047956102964,0.00755684011917652,0.012858960105404,0.0115917766282887,45.8788152523235,0.545574567879788,0.915347867627899,0.101728480847737,0.872630938938591,0.235959350299661,0.955771736298098,0.583434969815456,0.0232779916368626,0.0156467468059446,0.0153311067469166,0.0161973188753843,0.0189061301509777,0.0111923257318087,0,2.59237809910286e-12,NA,0.0741935483870968,7
"57",2800,52590.8390090911,58.2,12.7299052745343,83.4949882387845,0.032687702642565,0.71848312106635,0.0967068596494946,1724.36736481716,0,0.467370963617019,6.52520367362997,0.00432368831862096,0.0182917800362635,0.00822377131254509,46.1194353692296,0.552460283811756,0.796593261341248,0.213607003017682,0.832580991096591,0.184876674065391,0.947103274559194,0.685204950033187,0.0258356036163186,0.0227915547890788,0.0235938004402947,0.0213465456840666,0.0185628917503942,0.0149061164190184,0,1.58589297029134e-09,NA,0.0741935483870968,7
"58",2900,58691.7883757218,1000.9,19.2053728495185,103.614896091118,0.00318037707345677,0.766053450212191,0.0127513243288907,1609.6234141202,0,0.655496151498844,9.21357307651324,0.00159024335029454,0.0167718762260772,0.00306832736710484,43.1971889702817,0.521549242649832,0.735393961050563,0.179580330732734,0.836162229765946,0.239552935104123,0.956782403271594,0.614489859667095,0.0264300502428765,0.0263713135511779,0.0239650671203786,0.0230106481506562,0.0205028754402161,0.0118991872601366,0,0.015150151181556,NA,0.0741935483870968,7
"59",3000,57809.4694330801,744.5,19.3336879018118,96.4412624196376,0.00879018118059614,0.813255406195208,0.0294681472822911,1886.67060432125,0,0.690101221567142,9.58051979150495,0.00320105020888891,0.0162444539637765,0.00497155326536737,44.1066472220915,0.534929670226278,0.822764265888884,0.319918144611187,0.815049160276615,0.268029355035988,0.950486898433457,0.651007158886551,0.0292550509895667,0.0241945160710652,0.0301087730118443,0.0267419921024244,0.0245098528800408,0.0109908548179763,0,0.000908973854602083,NA,0.0741935483870968,7
"60",3100,53581.5454765148,45.9,11.7165077551738,68.6191177116745,0.0479700338327695,0.74010281646821,0.127213410079529,1853.68971310974,0,0.409179525136823,7.02695824926839,0.0060968939600836,0.0163992645684727,0.0109442804107879,46.1671605323352,0.552661676024121,0.848019338739863,0.306950509461426,0.819920981493034,0.217638802245789,0.965819297151175,0.686203514256628,0.0280535882431946,0.0215792125539648,0.0272633653742287,0.0216310431756214,0.0237271834742791,0.0111336819340453,0,2.51241121470996e-10,NA,0.0741935483870968,7
"61",3200,83672.652100123,1195.2,25.9806197217451,44.9988312889359,0,0.864754723117105,0.00935985121800018,3458.54601552355,0,0.707904702711067,4.91400971621382,0,0.012422220929225,0.00408408884314179,45.0201297841346,0.535728474941824,0.830580623190873,0.290633217927616,0.852034735229014,0.290576461017462,0.96976748585807,0.599193798918989,0.0257195971340492,0.0186618855684883,0.0253224810597747,0.0193513890741545,0.0216911356153267,0.00966002258676905,0,0.00849520556109249,NA,0.0741935483870968,7
"62",3300,55322.8396152944,1334.7,14.8040628665259,62.6344827586207,0.00602392681210415,0.859404175463289,0.0239080459770115,1446.60068512298,0,0.413723790495171,7.34394418296211,0.00229483862381375,0.0134174524175588,0.00580246489283372,44.0002406980243,0.545903119045231,0.82828201785177,0.461799217731421,0.715414702637649,0.136836826797713,0.957075519005115,0.61372476007322,0.0270444681310665,0.018826865825946,0.0276309096682452,0.0266051617072377,0.0168483716251047,0.0103020560940218,0,0.0843930832220754,NA,0.0741935483870968,7
"63",3400,54933.70218428,47.5,12.0670186494082,52.8848037128502,0.0158179340883931,0.805692753129524,0.0500936728263646,2171.42634901662,0,0.469828197788164,6.19154285961972,0.00323121929134659,0.0157215523389093,0.00621138191921948,45.1351694556537,0.555718599204222,0.791319806981404,0.523464175861388,0.732229026159099,0.149053249428563,0.955103422975986,0.724729093190427,0.0295454946280731,0.0233849366968857,0.0296010636810195,0.0258918591920488,0.0178472237758044,0.0151514948020692,0,2.64404033667552e-05,NA,0.0741935483870968,7
"64",3501,90158.5407018771,2243.5,39.7007461816486,110.611868951848,0.00207531771015507,0.845505421476041,0.00209863588667366,3055.62472363715,0,0.893783744430873,11.941837278717,0.00146701163059246,0.0146356756113018,0.00121204842859845,45.2338910426444,0.531911854723526,0.802081207916752,0.58618649255254,0.91732299530708,0.463823709447052,0.953784941848602,0.598865127844679,0.0252146029464187,0.0200293899673777,0.0241153416796272,0.0154676063507087,0.0248736110336142,0.0118678373986014,0,2.80930288091682e-06,NA,0.0741935483870968,7
"65",3502,40636.1077511524,5199,18.5202687240511,128.617640328223,0,0.642698355618033,0,1950.01588800891,0,0.822233668663194,9.59471338147067,0,0.0217654345981146,0,44.3464249122916,0.530069235306902,0.786581390294638,0.864106305690956,0.729640783631904,0.239280946319352,0.960135365891521,0.76427917405857,0.0319542526590763,0.0247787498386032,0.0204424349463155,0.0280951715663104,0.0274595145706141,0.0109125498544494,0,7.88561946998176e-08,NA,0.0741935483870968,7
"66",3503,39653.2086709234,4568.4,17.9589257927778,156.360465740194,0.00474861833986157,0.659145785265869,0,1283.24010426982,0,0.673640494379112,11.6326993008019,0.00194052306110822,0.0219113186196136,0,43.9656797583082,0.521963746223565,0.638277945619335,0.681480362537764,0.789969788519638,0.172447129909366,0.924592145015106,0.774221896076032,0.031764821180878,0.0312265839959099,0.0282413845495346,0.0266975359629976,0.022421940224545,0.0159291205862237,0,1.10958994821734e-06,NA,0.0741935483870968,7
"67",3504,46305.317701309,1705.9,24.1937489706989,106.771844552159,0.00382343646374412,0.826659010891675,0.0030267017407986,979.850027974552,0,0.463639293475301,8.03855145228438,0.00157201254591165,0.0105009639203286,0.000892022140442674,41.9690406639207,0.60161091215762,0.799735996186612,0.807106102643705,0.764621044526199,0.172946942566948,0.927337839324346,0.449157098690103,0.0203333692697848,0.0146608492109922,0.0170423142635637,0.0176644180460382,0.0148617778861553,0.0119650564571076,0,6.91378342426718e-05,NA,0.0741935483870968,7
"68",3505,48801.6207996246,4742.2,24.0637127538474,109.154841456738,0.00112965875615881,0.815570173532964,0.00253738735998749,1503.61339113298,0,0.56560490562527,9.98052705204041,0.000799030248587942,0.0144892122059729,0.00128563314821898,43.9541583351848,0.537695326964378,0.770291787010294,0.865603939865215,0.784862623120788,0.205713545138117,0.938846922906021,0.561198144323365,0.0253763549858952,0.0191974617553011,0.0166642671568273,0.0217145265813381,0.0195141249029432,0.0117738316305493,0,5.05560550572547e-06,NA,0.0741935483870968,7
"69",3600,60487.2046574082,79.4,21.1893157066975,69.9038547137897,0.0787634647912401,0.819668239413632,0.176689219264667,1672.68451512074,0,0.563513085255021,8.2235071829489,0.00801970522305868,0.0130499012018543,0.0127271004186507,45.4883524195949,0.549559005530055,0.919963028527564,0.12047060297965,0.872526749486943,0.215499819842401,0.962997195807811,0.653651565191698,0.0246139585075215,0.012461523370358,0.0154484757364254,0.0159159699985662,0.0189482623002983,0.0121033396351218,0,3.90002221584268e-10,NA,0.0741935483870968,7
"70",3701,72800.4172225445,489.5,23.4074100928074,98.6863399071926,0.0277938901778809,0.808089230471771,0.0892183874709977,2516.81019659135,0,0.621679372164947,9.87121223903838,0.00506696402415002,0.0152089756943514,0.00966039765967411,43.3989007214016,0.5444177258674,0.772037100652697,0.13461582503149,0.893828008702622,0.265178060231307,0.978632772243215,0.682457245738038,0.0276258500414605,0.0250191722331506,0.0192323861555748,0.0187931193502748,0.0239150123998134,0.006216879855012,0,7.81693823122383e-07,NA,0.0741935483870968,7
"71",3702,70096.657705383,2513.1,24.1109767034434,193.337956493628,0,0.730285523598974,0.0113562892360314,2762.51664661128,0,0.742536530448367,13.6685634252424,0,0.0173324592377743,0.00385025900101295,40.2735379116283,0.538101756787588,0.577135143356909,0.192257966385276,0.936991406190585,0.234922807818085,0.934120465434634,0.566302420629066,0.0272507237205483,0.0269003193619069,0.023634660918705,0.0133646543334252,0.0229120991538323,0.0129338425333512,0,0.00029460908052811,NA,0.0741935483870968,7
"72",3703,62845.259007608,681.7,16.39209212562,206.593776416734,0.00877234955420515,0.621816035854985,0.0374499577332249,2185.94922133914,0,0.805943300590079,18.3133260433276,0.00225504745597554,0.0236005331362245,0.00588148977356502,41.1730751384292,0.5353729080954,0.809663748569307,0.109846258545488,0.969715717511678,0.252575246697807,0.962755591301389,0.682911649221303,0.0353014525797732,0.0263810031410048,0.0200483980955757,0.0108550539964299,0.0322889739200727,0.0147223258394173,0,1.50517897330694e-07,NA,0.0741935483870968,7
"73",3801,45190.6431490182,2840,14.9530310218699,122.066696255031,0,0.719012564852084,0.00517286236819149,1386.43613267777,0,0.566007878913473,11.6673325621414,0,0.0207901062649733,0.0026006204726069,42.2181160246182,0.523905858217461,0.704980624572601,0.322515386368817,0.742420788693868,0.152439024390244,0.924863232277183,0.797133608658125,0.0325391699318828,0.029357321700787,0.0312139330344705,0.0288434566803576,0.022244889006301,0.0191620183515722,0,0.00909260742278039,NA,0.0741935483870968,7
"74",3802,65358.6053581455,256.5,25.7569082377477,81.4750942488169,0.0131246490735542,0.819443330392235,0.078517285634074,1910.8392645829,0,0.639003306780747,6.5178212539718,0.00291560022235533,0.0137858169150392,0.00745395370816455,45.1968542591211,0.549581746062915,0.903507049444292,0.0901504143266701,0.895436515728704,0.267859246750187,0.970840042414484,0.548342309922493,0.0243887949117282,0.0153482098391442,0.0170052625176205,0.0184479702206935,0.0204557524838099,0.00947641900702739,0,1.47633467879567e-08,NA,0.0741935483870968,7
"75",3900,60168.955420884,47.6,19.614113018371,53.7590823999746,0.0895786400989942,0.822349842941904,0.184416346733509,1621.43371762278,0,0.574847888577906,5.40125514270348,0.00865712732789216,0.0135477086239141,0.01262664964896,44.178079031886,0.509750341572475,0.786184502368827,0.168426282449385,0.801568571783452,0.186081587025569,0.957715989140657,0.613431828678702,0.0263295143304952,0.0217521501806381,0.0221850559621641,0.0228696411447329,0.0193905187748321,0.0105128339495781,0,3.83623263559419e-08,NA,0.0741935483870968,7
"76",4000,67290.3338466542,1703.5,26.356276542832,175.645732103914,0.0223246738340284,0.74720702452462,0.0353043578069403,1973.7422661619,0,0.787305592202149,16.6508559168684,0.00626685341531692,0.0172323138761438,0.00720634735145716,42.5362730620409,0.577378170738546,0.710282819597361,0.220180570873133,0.874254631100809,0.388825541619156,0.955623679832514,0.646393092394538,0.0254565647367699,0.0257097717752389,0.0230717999796343,0.0193789615557134,0.0247897750878498,0.0115680261216565,0,0.0033375441814733,NA,0.0741935483870968,7
"77",4100,48841.8109435183,104.6,14.2198994442974,83.5032048454912,0.0181632413042839,0.778821557731322,0.0789450471906148,1347.85524064528,0,0.512393078080633,8.82577045583353,0.0029567263816145,0.0159976720189388,0.00712573035606904,43.7622536491168,0.530546562920051,0.772514719524432,0.108479581984438,0.829083129815793,0.159633479108688,0.91295128831336,0.630197614256068,0.0288098921892854,0.0294461934934677,0.0185858702641743,0.0211949221249435,0.0187352068717908,0.0189348318420744,0,9.61281523023336e-08,NA,0.0741935483870968,7
"78",4200,59615.5274086379,211.5,17.2106440071556,55.0105417837976,0.00527089189879888,0.859666496294403,0.0288461538461538,1486.0159688894,0,0.47851091668235,6.4949157000908,0.00186799920281102,0.0120168774299874,0.00602864662530852,42.4991203090708,0.544846099432282,0.902707997025375,0.0319046668964141,0.898953439863603,0.160956233109027,0.939528050350969,0.628080767987599,0.0254557308883552,0.0169798026941524,0.00798040519653676,0.0159583812029442,0.0188634046594006,0.0152575229621906,0,0.00675749534047615,NA,0.0741935483870968,7
"79",4300,80591.6328928543,1961.6,23.5741435443352,100.139691552041,0,0.751810920725044,0.00486667342593531,3940.37559242103,0,0.842276516729157,8.30680299643359,0,0.0170471062798424,0.00242954414577637,43.1046164134501,0.510626737163278,0.518359072955633,0.102213119893001,0.885206160790788,0.24542851769033,0.935236463187812,0.640669605323847,0.0281313161022133,0.0282265777404512,0.0160963455706543,0.0182678941405534,0.0231234899937792,0.0129604108168812,0,0.00616132738767914,NA,0.0741935483870968,7
"80",4400,59107.3017391304,1193.8,18.646402173913,61.8798913043478,0,0.83620652173913,0.0161195652173913,1613.03506751307,0,0.608451072226206,7.02871787454053,0,0.0148888364465902,0.00362937638465366,44.1129749301068,0.594504789403731,0.644392501947844,0.147600714973188,0.832943764608827,0.161716852284706,0.935262844310005,0.636641130170266,0.0264701650439397,0.0269740476492241,0.0202922316703993,0.0218848658850528,0.0178158813721145,0.0162236886965079,0,0.0185661822701512,NA,0.0741935483870968,7
"81",4501,110664.929338361,1586.7,42.198649951784,86.4500064767772,0.00245397890009931,0.87260179334763,0.00726118683343168,2897.151778951,0,0.796743002879368,9.24056809214036,0.00109798733631523,0.0122692313194698,0.00273069279386477,42.9379743693582,0.578296254686541,0.809990986165724,0.159884518413043,0.89511293419901,0.38833949496401,0.969444408156867,0.594822386764161,0.0241651673534734,0.0221574059928384,0.0190404455109165,0.0178697945232006,0.022275045484323,0.0107956084802636,0,0.0344869282855436,NA,0.0741935483870968,7
"82",4502,65303.5089421613,240.6,22.9499891280713,76.3432811480757,0.00765927375516417,0.831235051098065,0.0294520547945205,1625.19633909868,0,0.562556458096902,7.50286444479719,0.00195296193866887,0.0120711226297369,0.00420817974528638,42.5165064352792,0.572962905132609,0.844582989449265,0.129765117887176,0.822912716646963,0.142423769266802,0.941714438669671,0.466544015458394,0.0209557756761072,0.0161580774453826,0.0148257581911922,0.0164744274796102,0.0134344624343125,0.0110359073464736,0,0.00609110027142928,NA,0.0741935483870968,7
"83",4503,76593.805973633,269.2,29.5705455306408,66.6832735057869,0.0179482639280138,0.863754165124028,0.0496112550907071,2029.73716099497,0,0.734929094892363,7.51089951832737,0.00351571713252967,0.0121910478293023,0.00812525340166379,44.0282342685565,0.570997320246666,0.866076905692054,0.164255964872631,0.85535789235786,0.232977109095018,0.946404933329029,0.560131180896714,0.0250622885352603,0.018227299305835,0.0205144426876006,0.0200831200904039,0.0198687036585416,0.0121534367785942,0,0.000136291112060376,NA,0.0741935483870968,7
"84",4601,48078.3593338193,5409.6,12.5345146638255,149.737284809062,0.00176638815678798,0.661119834015589,0,1404.05141699095,0,0.565618351217541,10.410771971871,0.00124955572564185,0.0199304700663668,0,42.5564795263078,0.653177177438666,0.483684176154298,0.712127478938546,0.549404619370007,0.11537540544659,0.90502209547859,0.683041752544145,0.0275979010093399,0.0302632833436279,0.0277832082647061,0.0300915911018414,0.0170655313429679,0.0188333863451082,0,0.0209710226608067,NA,0.0741935483870968,7
"85",4602,40037.7488381993,4448.3,13.7602344886303,137.817499733939,0,0.694978537727482,0,1062.49617774082,0,0.48460075004969,8.93165423981273,0,0.0161954210934116,0,42.1768061664417,0.581282933414624,0.324260767321343,0.564168444889605,0.608522405609023,0.0727039149936855,0.921721900448548,0.623297916625328,0.027702240968396,0.0269528286015505,0.0281734702663464,0.028508679237498,0.015618012187458,0.0160515198792197,0,0.233828337685389,NA,0.0741935483870968,7
"86",4603,98877.5448232323,5142.1,33.880303030303,183.893623737374,0,0.743623737373737,0,4588.68210493669,0,1.28879258839338,18.8536078414636,0,0.0214458102679552,0,43.2456872342133,0.579523389232127,0.794030329776137,0.357072935890235,0.813993420524753,0.460643504774131,0.953173393244002,0.636162196730204,0.0266411838322493,0.0230010292107011,0.0280836483172498,0.0240949140730017,0.0271405250759289,0.0141319476859407,0,0.00442068756127632,NA,0.0741935483870968,7
"87",4604,194635.065490801,9478.1,52.254194397348,137.271807070375,0,0.852645696788724,0,8214.11824158373,0,1.61500952031266,26.8162199979937,0,0.0241408826196206,0,41.4366541973815,0.625921443503136,0.689941137638904,0.297763780393883,0.852816591484212,0.502351743866212,0.958232478820552,0.587181858526065,0.023653534692774,0.0237642503385833,0.0244863647590301,0.0191797862625234,0.0248831087791894,0.0104303480284528,0,0.245717036360679,NA,0.0741935483870968,7
"88",4605,111240.065074606,5298.7,35.8805088123668,125.249640399979,0,0.849869157582795,0,6687.39030315461,0,1.14935578696001,16.2395938538796,0,0.0175614375834169,0,42.7948200470905,0.604404553260042,0.766123178784499,0.506169561137961,0.690937737886593,0.245879582912883,0.956326234354807,0.688279605820255,0.0286187146570677,0.0252520841509719,0.0298265398303884,0.0301407678310506,0.0217565183767108,0.00955442921973807,0,0.640041924000552,NA,0.0741935483870968,7
"89",4606,60865.2795035696,4520.8,23.3668697777161,124.066631806977,0.0040124214323064,0.756533523994494,0.00313737207738851,2410.82969270572,0,0.715970042476816,10.6275836127743,0.00200493477822547,0.0170025133792458,0.00221573992643828,42.6154142738286,0.555327827269222,0.496945960754074,0.458389983562978,0.704032143509406,0.216400495139918,0.917327867854461,0.594929630793284,0.0275954410512035,0.0279893382450525,0.028379890851245,0.026252797113946,0.0218555736230762,0.0160463588790062,0,0.0737175072456953,NA,0.0741935483870968,7
"90",4607,103088.896539593,5396.6,32.655318536523,178.194639887425,0,0.728508379173596,0.00409364206217219,4769.58862634252,0,1.33608925690743,17.7523494616481,0,0.021750645108502,0.00211000579055647,41.7393782227181,0.534013810572023,0.484229412296837,0.173506618822181,0.909929740976389,0.579923408618038,0.951361457045503,0.545733159671377,0.0234745652296233,0.0235269286951428,0.0201683917260325,0.0144787959604059,0.0236309070198355,0.0109010373138585,0,0.0120421106863477,NA,0.0741935483870968,7
"91",4608,57279.8859543238,3145.7,19.0513640094636,167.238066727826,0,0.729728163777703,0.00699145381681232,1834.83134867289,0,0.685082804979764,12.7960765627184,0,0.0173368672196491,0.0024959278309461,43.1471368135538,0.51832884642633,0.252919863166204,0.266947351375423,0.721332712588304,0.184037406635225,0.920328724976216,0.65503704586608,0.0289371596333214,0.0235375190761713,0.0251194385113738,0.0263262874493995,0.0213068895650934,0.0158930626075433,0,0.459491036963018,NA,0.0741935483870968,7
"92",4609,92491.4903245772,7233,32.1769792292429,128.327599075237,0,0.828263521016511,0,4883.97007539859,0,1.17850961339124,17.3635439072272,0,0.020940492722124,0,44.154676931126,0.56267050338204,0.42152173100639,0.33519563511342,0.814903396987929,0.291957845958369,0.906722971710453,0.658203598842092,0.0292920061972069,0.0289438810724813,0.0295364747176078,0.0249669960991632,0.0256305006886329,0.0193784836718778,0,0.044355935973419,NA,0.0741935483870968,7
"93",4610,86381.4436761195,7297.4,35.791169277354,127.644121586211,0,0.822643102544692,0.00157223548593723,3761.45405986726,0,1.01213246001939,18.200155880225,0,0.0194462815815119,0.00157218039019386,42.6492490716093,0.538384435899964,0.557001544579184,0.321748989450853,0.832626770514969,0.315685694567682,0.934453974826646,0.550559538937035,0.0267178848559828,0.0267311987925925,0.0263654267826552,0.0211547443799069,0.0233408361911652,0.0150704026219208,0,0.027461175830488,NA,0.0741935483870968,7
"94",4611,51657.6940478526,4546.6,20.492503549128,118.908253598181,0,0.773086644890987,0,1272.83357335483,0,0.638973780725413,10.5981309423822,0,0.0165883046651253,0,41.4571935157042,0.593465045592705,0.462980282129218,0.680753643519601,0.608156028368794,0.0801379471592238,0.907099992206375,0.642459497400614,0.0277535541729407,0.0286417166310418,0.0264638338249029,0.0280348292057584,0.0135632437674355,0.0165367096576158,0,0.108531352326127,NA,0.0741935483870968,7
"95",4612,102516.545402928,5014.4,40.4226386016141,108.06910816401,0,0.907369104108367,0.00305525138229847,3616.99077097652,0,0.998660522713153,15.9509112536039,0,0.0126495710974505,0.00215884388320756,43.5998555934495,0.508464681844717,0.601745168525517,0.274602881986051,0.857098964574308,0.419270593295849,0.951439456785572,0.571762889474415,0.0253762980039618,0.0252507787833599,0.0243604968623025,0.0205142985100787,0.0244925657396099,0.0116291377276982,0,0.422118107231461,NA,0.0741935483870968,7
"96",4613,96438.3814228627,9262.5,32.2562222711683,109.613605613417,0,0.791038670903999,0,7220.81864132072,0,1.54587978613882,16.2640421528934,0,0.0270929067380356,0,41.0704316119732,0.636004409395404,0.59352158059866,0.436224879165607,0.688679725260748,0.266700585092852,0.929008733994743,0.647575311910767,0.0264871541033036,0.0280783755274016,0.0286066254439188,0.0274592793716797,0.0223982946609791,0.0162426732068373,0,0.412298358350426,NA,0.0741935483870968,7
"97",4614,76556.8666803551,2230.3,29.4399185014373,78.3385980983669,0.00559118046561582,0.872224152636068,0.00145307514925609,1598.34187150772,0,0.675214823854142,9.1465625767012,0.00227775489575006,0.0118759260886337,0.00102740467979718,43.5382323449363,0.594957742443776,0.75980518550351,0.23462254691305,0.865792866351526,0.190975504941985,0.944334622546913,0.490031044347031,0.0233114347781569,0.0213852221532024,0.0210921684923151,0.0174828618108162,0.0173109658415373,0.0114769989430141,0,0.228297695093735,NA,0.0741935483870968,7
"98",4615,53421.3688073965,4403.4,27.4801828912683,117.559116958655,0,0.823702770584988,0.00511660095955708,1259.289678815,0,0.70555094825713,9.53369968878698,0,0.0133661816506594,0.00291175401096644,42.4546715201941,0.539923415118423,0.453521171149876,0.500039395515215,0.655588647788336,0.132621062418254,0.955782473723191,0.547491571694803,0.0265687114586479,0.0266655778671136,0.0267299256414866,0.0260338706652761,0.0167258308022268,0.0109922297535461,0,0.819280702364111,NA,0.0741935483870968,7
"99",4616,94697.2255296046,3652.9,45.6453815554558,68.3576775702398,0.00263105691226678,0.91620292548471,0.00263105691226678,2451.52501976406,0,0.839647292059128,9.79947592872139,0.0015189040186865,0.0126278519281796,0.0015189040186865,43.4325282867153,0.562589742117052,0.626816380449141,0.228189075871575,0.914694733214634,0.401542128539429,0.963571879846074,0.57904785869771,0.0243166054560836,0.0245034656663466,0.0233478502423355,0.0158558399274484,0.0237840768911724,0.00929467140848633,0,0.0609781396625425,NA,0.0741935483870968,7
"100",4617,103419.570224326,2786.6,46.8115915646792,77.4126921892066,0,0.934191241679969,0.00213776943829875,1798.47126051432,0,0.53173062166659,10.1598313319618,0,0.00711399542277886,0.000814814620185629,43.1742904992532,0.573457656271217,0.756447743629204,0.171357443534151,0.927379713031277,0.422704023898973,0.970262073960078,0.391682830083082,0.0182126132189178,0.0170487272828834,0.015667157355945,0.0119930891706584,0.0178619027369495,0.0060312798866094,0,0.116148593612403,NA,0.0741935483870968,7
"101",4618,80742.2581886464,3870.7,38.252604365101,75.6097534425516,0,0.909138409622816,0,1656.95638595177,0,0.592720256526735,8.01844840858711,0,0.00900623038883213,0,42.9336593743,0.533394310460688,0.674662136937206,0.320260583887105,0.840289703576495,0.288676920779512,0.945643246472038,0.421943261702834,0.020656070916251,0.0191280227657068,0.0208087703832726,0.0178634658326404,0.017623144848169,0.00969700131838235,0,0.167186989095645,NA,0.0741935483870968,7
"102",4619,107208.075644114,3925.1,43.6482412630028,71.0355715540943,0.00158725659703523,0.920603157506873,0.00195572687848984,2393.62291686837,0,0.564880039156749,7.73115387064557,0.000793801694392764,0.00813352136127625,0.000875198300335704,44.7979063875183,0.564686402631462,0.707983286660444,0.225730097346313,0.921856247499667,0.414488598479797,0.939080766324399,0.447422024271128,0.0199850590727365,0.0186459093639109,0.0182581773745219,0.0109011451314395,0.0194700304103361,0.00990389665566317,0,0.0105378688590957,NA,0.0741935483870968,7
